_EventID_,_Latitude_,_Longitude_,_DepthMeters_,_Contributor_,_MagType_,_Magnitude_,_EventLocationName_,_Time_,ts,potential_blast,bix_potential_blasts
usp000gyu4,39.644,-75.483,5000,NEIC,md,2.8,New Jersey,2009-07-01T13:44:43.380Z,2009/07/01 09:44:43-04,0,0
usp000gyxs,37.379,-80.746,11500,NEIC,mblg,2.8,West Virginia,2009-07-04T12:24:43.460Z,2009/07/04 08:24:43-04,0,0
usp000gz1d,45.296,-73.475,18000,NEIC,md,2.1,"southern Quebec, Canada",2009-07-08T10:22:11.430Z,2009/07/08 06:22:11-04,0,0
usp000h1sz,42.825,-78.239,5000,NEIC,md,2.4,New York,2009-09-23T03:45:59.900Z,2009/09/22 23:45:59-04,0,0
usp000hab0,38.619,-80.909,100,NEIC,mblg,3.4,West Virginia,2010-04-04T09:19:14.000Z,2010/04/04 05:19:14-04,0,0
usp000hgny,38.675,-80.82,2300,NEIC,md,2.4,West Virginia,2010-07-24T09:15:44.000Z,2010/07/24 05:15:44-04,0,0
usp000hj7k,38.818,-80.43,17000,NEIC,md,2.5,West Virginia,2010-08-15T04:38:47.000Z,2010/08/15 00:38:47-04,0,0
usp000hjhz,38.792,-80.398,10700,NEIC,md,2.5,West Virginia,2010-08-21T03:16:22.000Z,2010/08/20 23:16:22-04,0,0
usp000hng7,39.433,-81.362,5000,NEIC,mblg,2.8,Ohio,2010-10-24T08:12:44.510Z,2010/10/24 04:12:44-04,0,0
usp000hqs4,41.514,-80.333,5000,NEIC,mblg,2.7,Pennsylvania,2010-12-10T21:26:32.790Z,2010/12/10 16:26:32-05,0,0
usp000hrxd,40.859,-74.179,2000,NEIC,md,2.1,"Greater New York area, New Jersey",2010-12-25T18:32:31.000Z,2010/12/25 13:32:31-05,0,0
usp000hxng,41.11,-80.68,5000,NEIC,mblg,2.6,"Youngstown-Akron urban area, Ohio",2011-03-17T10:53:09.510Z,2011/03/17 06:53:09-04,0,0
usp000hz5p,44.964,-74.588,17000,NEIC,md,2.4,New York,2011-04-02T23:10:13.000Z,2011/04/02 19:10:13-04,0,0
usp000j15a,44.673,-73.841,10000,NEIC,ml,2.6,New York,2011-05-07T06:45:10.800Z,2011/05/07 02:45:10-04,0,0
usp000j1a5,40.011,-74.796,5000,NEIC,ml,1.9,"Greater Philadelphia area, New Jersey",2011-05-10T08:19:59.270Z,2011/05/10 04:19:59-04,0,0
usp000j7b5,39.51,-81.47,5000,NEIC,mblg,3.1,Ohio,2011-08-31T17:36:02.670Z,2011/08/31 13:36:02-04,0,0
usp000j7kq,39.422,-81.205,5000,NEIC,mblg,2.6,Ohio,2011-09-04T13:21:59.290Z,2011/09/04 09:21:59-04,0,0
usp000j8js,41.115,-80.682,5000,NEIC,mblg,2.5,"Youngstown-Akron urban area, Ohio",2011-09-26T01:06:10.840Z,2011/09/25 21:06:10-04,0,0
usp000jryp,41.035,-73.543,4300,NEIC,ml,2.1,New York,2012-09-08T00:58:27.170Z,2012/09/07 20:58:27-04,0,0
usp000jsc2,39.509,-77.19,6000,NEIC,ml,2.2,Potomac-Shenandoah region,2012-09-15T09:51:16.660Z,2012/09/15 05:51:16-04,0,0
usp000jthp,45.132,-74.147,18000,NEIC,mblg,3,"Ontario-Quebec border region, Canada",2012-10-04T18:27:47.490Z,2012/10/04 14:27:47-04,0,0
usp000jucw,45.219,-74.362,18000,NEIC,mblg,2.6,"Ontario-Quebec border region, Canada",2012-10-24T08:20:15.230Z,2012/10/24 04:20:15-04,0,0
usp000juf3,43.356,-78.634,5000,NEIC,ml,2.5,New York,2012-10-26T04:34:58.460Z,2012/10/26 00:34:58-04,0,0
usp000jv24,41.075,-74.222,5000,NEIC,ml,2,New Jersey,2012-11-05T06:19:11.000Z,2012/11/05 01:19:11-05,0,0
ld60024003,41.238,-77.0555,10800,NEIC,Ml,2.3,"1km SSW of Garden View, Pennsylvania",2013-02-19T09:53:05.200Z,2013/02/19 04:53:05-05,0,0
ld60024103,45.0995,-74.207,4900,NEIC,Ml,2,"3km WNW of Huntingdon, Canada",2013-02-20T09:39:05.800Z,2013/02/20 04:39:05-05,0,0
ld60038401,44.895,-74.5235,12500,NEIC,Ml,2,"18km WNW of Malone, New York",2013-02-26T10:31:36.000Z,2013/02/26 05:31:36-05,0,0
ld60024403,42.592,-74.1458,15400,NEIC,Ml,2.2,"15km SW of Altamont, New York",2013-03-07T23:12:07.100Z,2013/03/07 18:12:07-05,0,0
ld60024703,43.8283,-74.236,5000,NEIC,Ml,2.3,"42km NNE of Lake Pleasant, New York",2013-03-14T00:01:54.200Z,2013/03/13 20:01:54-04,0,0
ld60024803,43.834,-74.1003,12800,NEIC,Ml,1.6,"45km NW of Warrensburg, New York",2013-03-17T21:34:40.800Z,2013/03/17 17:34:40-04,0,0
us2013ngal,38.668,-82.215,15400,NEIC,md,2.5,"15km S of Gallipolis, Ohio",2013-03-27T09:10:49.900Z,2013/03/27 05:10:49-04,0,0
ld60025903,43.407,-78.3345,6800,NEIC,Ml,1.9,"21km NNE of Medina, New York",2013-04-21T01:01:01.700Z,2013/04/20 21:01:01-04,0,0
ld60026208,43.9087,-73.9885,7100,NEIC,Ml,1.5,"41km S of Lake Placid, New York",2013-05-02T09:53:37.000Z,2013/05/02 05:53:37-04,0,0
ld60026708,42.8187,-78.2457,9900,NEIC,Ml,1.4,"5km SSE of Attica, New York",2013-05-16T14:13:34.200Z,2013/05/16 10:13:34-04,0,0
ld60044081,39.8485,-77.5933,5000,NEIC,Ml,2.1,"2km SE of Guilford Siding, Pennsylvania",2013-07-16T03:58:11.400Z,2013/07/15 23:58:11-04,0,0
4310521,38.4176,-80.9942,1400,ANF,ML,2.5,WEST VIRGINIA,2013-02-19T17:24:55,2013/02/19 12:24:55-05,1,1
usp0000gyg,37.362,-81.624,5000,NEIC,mb,4.7,West Virginia,1976-06-19T05:54:13.900Z,1976/06/19 01:54:13-04,0,0
se072013a,38.8956,-80.887,21200,NEIC,MbLg,2.7,"14km SW of Glenville, West Virginia",2013-07-20T11:38:46.200Z,2013/07/20 07:38:46-04,0,0
ld60028803,44.9832,-74.6032,4100,NEIC,Ml,1.4,"10km ESE of Cornwall, Canada",2013-07-20T23:05:08.100Z,2013/07/20 19:05:08-04,0,0
se073013a,38.8393,-80.9087,12700,NEIC,Md,2.8,"12km SSW of Glenville, West Virginia",2013-07-30T06:09:04.800Z,2013/07/30 02:09:04-04,0,0
se081613a,38.8414,-80.9387,6100,NEIC,MbLg,2.6,"13km SW of Glenville, West Virginia",2013-08-16T11:02:21.000Z,2013/08/16 07:02:21-04,0,0
ld60047501,43.351,-73.7943,10200,NEIC,Ml,2.7,"5km NE of Hadley, New York",2013-08-25T13:33:15.100Z,2013/08/25 09:33:15-04,0,0
ld60047561,44.6673,-74.0823,13900,NEIC,Ml,2,"26km SE of Malone, New York",2013-08-27T04:40:15.400Z,2013/08/27 00:40:15-04,0,0
ld60030208,42.5963,-76.9065,5000,NEIC,Ml,2,"9km NE of Dundee, New York",2013-09-10T03:28:30.400Z,2013/09/09 23:28:30-04,0,0
usb000kbcn,38.506,-82.7978,5700,NEIC,md,2.2,"7km WSW of Flatwoods, Kentucky",2013-10-11T02:25:40.800Z,2013/10/10 22:25:40-04,0,0
se101913a,37.7476,-80.6433,8200,NEIC,Md,2.2,"2km N of Alderson, West Virginia",2013-10-19T08:41:57.400Z,2013/10/19 04:41:57-04,0,0
ld60031608,44.9553,-74.806,5000,NEIC,ml,1.8,"7km ENE of Massena, New York",2013-11-10T02:32:23.200Z,2013/11/09 21:32:23-05,0,0
ld60054666,39.9273,-76.324,5000,NEIC,ml,1.8,"2km SE of Conestoga, Pennsylvania",2014-01-09T02:02:39.700Z,2014/01/08 21:02:39-05,0,0
ld60033303,44.5608,-75.1253,7500,NEIC,ml,1.8,"5km SE of Canton, New York",2014-02-06T03:19:24.600Z,2014/02/05 22:19:24-05,0,0
ld60063426,45.0958333,-73.646,12000,NEIC,ml,2.75,"18km NW of Champlain, New York",2014-02-07T15:45:06.510Z,2014/02/07 10:45:06-05,0,0
ld60065706,44.7683333,-73.8276667,5000,NEIC,ml,1.75,"9km WNW of Dannemora, New York",2014-03-24T01:26:02.960Z,2014/03/23 21:26:02-04,0,0
ld60065831,44.5101667,-75.9473333,4170,NEIC,ml,2.06,"19km N of Alexandria Bay, New York",2014-04-01T21:26:39.780Z,2014/04/01 17:26:39-04,0,0
ld60034903,44.9763333,-74.8253333,9410,NEIC,ml,1.32,"7km NE of Massena, New York",2014-04-13T10:27:15.290Z,2014/04/13 06:27:15-04,0,0
ld60035403,41.319,-73.6928333,3000,NEIC,ml,1.73,"2km S of Heritage Hills, New York",2014-05-12T03:44:35.810Z,2014/05/11 23:44:35-04,0,0
ld60069171,40.9516667,-74.397,8000,NEIC,ml,1.86,"5km N of Boonton, New Jersey",2014-05-31T09:28:36.230Z,2014/05/31 05:28:36-04,0,0
usc000rccm,38.6438,-81.5855,29600,NEIC,md,2.6,"13km NNE of Sissonville, West Virginia",2014-06-06T22:15:40.800Z,2014/06/06 18:15:40-04,0,0
ld60072806,41.3643333,-73.9343333,5000,NEIC,ml,2.53,"2km ESE of Highland Falls, New York",2014-07-05T14:46:39.570Z,2014/07/05 10:46:39-04,0,0
ld60072861,40.7226667,-74.1138333,11120,NEIC,ml,1.62,"3km WSW of Jersey City, New Jersey",2014-07-08T09:08:26.520Z,2014/07/08 05:08:26-04,0,0
ld60074281,43.579,-78.6248333,4540,NEIC,ml,1.49,"27km NNE of Olcott, New York",2014-07-19T19:50:59.010Z,2014/07/19 15:50:59-04,0,0
ld60074876,43.4063333,-73.9891667,7000,NEIC,ml,1.56,"15km NW of Hadley, New York",2014-07-24T15:25:16.800Z,2014/07/24 11:25:16-04,0,0
ld60078011,42.9395,-74.4311667,5000,NEIC,ml,1.79,"4km WSW of Fonda, New York",2014-08-23T04:55:14.760Z,2014/08/23 00:55:14-04,0,0
ld60078511,41.196,-80.7765,2560,NEIC,ml,2.14,"1km WSW of Bolindale, Ohio",2014-08-31T21:34:10.940Z,2014/08/31 17:34:10-04,0,0
ld60078891,41.018,-74.0321667,13870,NEIC,ml,1.27,"1km NNE of Hillsdale, New Jersey",2014-09-03T10:47:13.580Z,2014/09/03 06:47:13-04,0,0
ld60038803,43.2981667,-78.3395,4430,NEIC,ml,1.7,"9km NNE of Medina, New York",2014-11-08T00:11:20.290Z,2014/11/07 19:11:20-05,0,0
ld60084066,43.6283333,-73.9718333,6430,NEIC,ml,1.62,"21km NW of Warrensburg, New York",2014-11-13T03:30:08.320Z,2014/11/12 22:30:08-05,0,0
ld60084601,43.1398333,-78.777,8960,NEIC,ml,1.51,"6km W of South Lockport, New York",2014-11-29T23:27:20.710Z,2014/11/29 18:27:20-05,0,0
ld60039103,43.5065,-79.1693333,5000,NEIC,ml,2.26,"29km SE of Toronto, Canada",2014-11-30T09:32:24.830Z,2014/11/30 04:32:24-05,0,0
ld60042808,45.0808333,-74.2346667,16070,NEIC,ml,2.14,"3km SSW of Huntingdon, Canada",2015-05-23T20:22:08.740Z,2015/05/23 16:22:08-04,0,0
4369548,37.8076,-82.1206,1000,ANF,ML,2.3,WEST VIRGINIA,2013-05-25T19:40:31,2013/05/25 15:40:31-04,1,1
4815596,44.7705,-74.9714,13200,ANF,ML,1.8,NEW YORK,2014-06-09T16:58:19,2014/06/09 12:58:19-04,0,1
4372707,43.0108,-76.4098,800,ANF,ML,2.2,NEW YORK,2013-07-29T19:33:27,2013/07/29 15:33:27-04,1,1
4374136,37.8606,-81.6165,500,ANF,ML,2.9,WEST VIRGINIA,2013-09-10T22:30:25,2013/09/10 18:30:25-04,1,1
4225371,38.0555,-81.6617,1300,ANF,ML,2.7,WEST VIRGINIA,2013-03-07T20:23:07,2013/03/07 15:23:07-05,1,1
4310595,37.9899,-81.3333,500,ANF,ML,2.8,WEST VIRGINIA,2013-02-26T21:31:12,2013/02/26 16:31:12-05,1,1
usp0000quc,44.387,-73.889,3000,NEIC,,3.1,New York,1977-09-28T17:21:44.700Z,1977/09/28 13:21:44-04,0,0
usp0000txk,43.855,-74.242,11000,NEIC,,2.6,New York,1978-04-05T14:45:49.500Z,1978/04/05 09:45:49-05,0,0
usp0000u9r,39.697,-78.237,15000,NEIC,,3.1,Potomac-Shenandoah region,1978-04-26T19:30:23.300Z,1978/04/26 14:30:23-05,0,0
usp000ea6t,41.159,-74.557,8000,NEIC,ml,0.9,New Jersey,2006-02-17T00:00:30.430Z,2006/02/16 19:00:30-05,0,0
usp000g042,42.698,-74.365,6000,NEIC,md,2.7,New York,2008-02-27T07:56:18.000Z,2008/02/27 02:56:18-05,0,0
usp000jgne,42.754,-77.855,2000,NEIC,ml,2.5,New York,2012-03-23T02:37:22.090Z,2012/03/22 22:37:22-04,0,0
ld60041203,39.999,-75.6573333,2000,NEIC,ml,2.73,"3km WSW of Exton, Pennsylvania",2015-01-25T23:25:10.360Z,2015/01/25 18:25:10-05,0,0
ld60096111,41.054,-74.2945,6230,NEIC,ml,1.24,"1km N of Wanaque, New Jersey",2015-07-12T04:05:55.340Z,2015/07/12 00:05:55-04,0,0
ld60084261,41.0011667,-73.6486667,2010,NEIC,ml,1.7,"0km SE of Byram, Connecticut",2014-11-20T07:18:32.490Z,2014/11/20 02:18:32-05,0,0
usp0007s23,40.268,-76.141,5000,NEIC,mblg,2.6,Pennsylvania,1996-10-28T06:59:38.940Z,1996/10/28 01:59:38-05,0,0
usp000fa43,40.231,-75.892,7000,NEIC,mblg,2.1,Pennsylvania,2007-04-20T01:42:11.950Z,2007/04/19 21:42:11-04,0,0
ld60093131,43.4086667,-79.1936667,3320,NEIC,ml,2.27,"19km NNW of Youngstown, New York",2015-05-27T03:56:13.000Z,2015/05/26 23:56:13-04,0,0
ld60043003,44.011,-75.1721667,14470,NEIC,ml,1.33,"35km E of Carthage, New York",2015-06-01T08:31:29.010Z,2015/06/01 04:31:29-04,0,0
ld60096256,45.1875,-73.9578333,17180,NEIC,ml,2.07,"6km NNE of Ormstown, Canada",2015-07-13T19:27:27.120Z,2015/07/13 15:27:27-04,0,0
ld60097401,44.5326667,-73.7243333,5270,NEIC,ml,1.34,"16km WSW of Peru, New York",2015-07-27T15:25:07.770Z,2015/07/27 11:25:07-04,0,0
ld60098866,39.892,-76.4083333,1300,NEIC,ml,1.54,"11km NNW of Susquehanna Trails, Pennsylvania",2015-08-14T02:16:21.210Z,2015/08/13 22:16:21-04,0,0
ld60100581,40.8935,-74.3375,7910,NEIC,ml,1.39,"2km WNW of Fairfield, New Jersey",2015-08-22T19:16:58.650Z,2015/08/22 15:16:58-04,0,0
4310999,37.1799,-81.8663,17100,ANF,ML,2.3,WEST VIRGINIA,2013-04-19T01:27:01,2013/04/18 21:27:01-04,1,0
usp0000bd0,44.896,-73.574,10000,NEIC,lg,4.2,New York,1975-06-09T18:39:23.300Z,1975/06/09 14:39:23-04,0,0
4766676,38.0969,-82.0546,200,ANF,ML,2.2,WEST VIRGINIA,2014-03-05T21:16:34,2014/03/05 16:16:34-05,0,1
4371887,37.3466,-81.4547,400,ANF,ML,2.6,WEST VIRGINIA,2013-08-08T13:13:36,2013/08/08 09:13:36-04,1,1
4223501,37.8172,-81.7819,12600,ANF,ML,2.5,WEST VIRGINIA,2013-01-19T21:04:56,2013/01/19 16:04:56-05,1,1
4766866,39.7113,-79.735,4200,ANF,ML,1.4,WEST VIRGINIA,2014-03-19T16:03:17,2014/03/19 12:03:17-04,0,1
4369356,43.0225,-76.4203,1200,ANF,ML,2.3,NEW YORK,2013-05-17T20:00:18,2013/05/17 16:00:18-04,1,1
4369414,37.6355,-82.6168,1200,ANF,ML,2.2,WEST VIRGINIA,2013-05-20T20:33:19,2013/05/20 16:33:19-04,1,1
4094794,37.3689,-81.6311,1400,ANF,ML,2.6,WEST VIRGINIA,2012-06-14T21:17:34,2012/06/14 17:17:34-04,1,1
4309659,37.7563,-82.1132,1300,ANF,ML,2.5,WEST VIRGINIA,2012-11-30T17:05:41,2012/11/30 12:05:41-05,1,1
usp0000c1u,41.43,-73.788,3000,NEIC,lg,2.3,New York,1975-07-19T20:59:32.200Z,1975/07/19 16:59:32-04,0,0
usp0000d97,41.593,-73.933,3000,NEIC,lg,2.2,New York,1975-10-24T07:43:12.400Z,1975/10/24 03:43:12-04,0,0
usp0001eh9,45.106,-74.606,16000,NEIC,mblg,3,"Ontario-Quebec border region, Canada",1981-07-04T23:19:17.500Z,1981/07/04 19:19:17-04,0,0
usp0001ehw,45.106,-74.607,16000,NEIC,mblg,3.3,"Ontario-Quebec border region, Canada",1981-07-05T21:47:23.900Z,1981/07/05 17:47:23-04,0,0
usp000310x,40.999,-73.831,4900,NEIC,md,1.9,New York,1986-12-20T13:15:31.040Z,1986/12/20 08:15:31-05,0,0
usp00036be,44.657,-75.558,5200,NEIC,mblg,2.9,New York,1987-07-05T02:37:09.300Z,1987/07/04 22:37:09-04,0,0
usp00036mg,41.896,-80.767,5000,NEIC,mb,3.5,Ohio,1987-07-13T05:49:17.430Z,1987/07/13 01:49:17-04,0,0
usp00036pe,41.9,-80.8,5000,NEIC,mblg,2.7,Ohio,1987-07-16T04:49:40.000Z,1987/07/16 00:49:40-04,0,0
usp0005shd,40.347,-76.018,5000,NEIC,mblg,2.8,Pennsylvania,1993-05-10T09:15:08.600Z,1993/05/10 05:15:08-04,0,0
usp0005sk2,40.35,-76.02,5000,NEIC,mblg,2,Pennsylvania,1993-05-11T02:36:16.200Z,1993/05/10 22:36:16-04,0,0
usp0005sk3,40.35,-76.02,5000,NEIC,mblg,2.3,Pennsylvania,1993-05-11T02:41:47.600Z,1993/05/10 22:41:47-04,0,0
usp00083k3,40.098,-76.967,5000,NEIC,md,2.2,Pennsylvania,1997-06-16T05:43:16.630Z,1997/06/16 01:43:16-04,0,0
usp00084ng,45.04,-74.83,18000,NEIC,mblg,2.9,"Ontario-Quebec border region, Canada",1997-07-10T13:57:51.000Z,1997/07/10 09:57:51-04,0,0
usp00085m9,43.624,-75.37,5000,NEIC,mblg,3.2,New York,1997-07-31T07:15:29.720Z,1997/07/31 03:15:29-04,0,0
usp00088x1,44.908,-74.547,14000,NEIC,md,2.9,New York,1997-10-12T08:28:22.350Z,1997/10/12 04:28:22-04,0,0
usp0008902,44.36,-74.968,4200,NEIC,md,3,New York,1997-10-13T23:06:40.210Z,1997/10/13 19:06:40-04,0,0
usp0008vh3,41.495,-80.388,5000,NEIC,mwc,4.5,Pennsylvania,1998-09-25T19:52:52.070Z,1998/09/25 15:52:52-04,0,0
usp000945g,44.76,-73.8,10200,NEIC,md,2.9,New York,1999-03-09T12:07:05.000Z,1999/03/09 07:07:05-05,0,0
usp0009rd3,43.96,-74.24,6000,NEIC,md,2.3,New York,2000-04-16T18:59:12.990Z,2000/04/16 14:59:12-04,0,0
usp0009rkd,43.949,-74.257,5000,NEIC,ml,3.8,New York,2000-04-20T08:46:55.470Z,2000/04/20 04:46:55-04,0,0
usp0009yy7,41.42,-73.63,6700,NEIC,md,2.6,New York,2000-08-22T05:45:14.000Z,2000/08/22 01:45:14-04,0,0
usp000ea6r,41.16,-74.535,8000,NEIC,ml,2.6,New Jersey,2006-02-16T23:43:22.900Z,2006/02/16 18:43:22-05,0,0
usp000eepu,40.228,-75.995,2000,NEIC,md,1,Pennsylvania,2006-04-16T17:29:12.350Z,2006/04/16 13:29:12-04,0,0
usp000euv8,43.886,-73.31,8000,NEIC,mblg,2.9,Vermont,2006-10-10T06:20:28.720Z,2006/10/10 02:20:28-04,0,0
usp000drys,44.945,-74.079,10000,NEIC,md,2.5,New York,2005-05-31T13:49:05.300Z,2005/05/31 09:49:05-04,0,0
usp000e38n,43.281,-77.316,2800,NEIC,ml,2.6,New York,2005-10-31T23:59:29.950Z,2005/10/31 18:59:29-05,0,0
usp000e5u6,40.97,-74.379,4700,NEIC,ml,2.1,"Greater New York area, New Jersey",2005-12-09T03:35:46.650Z,2005/12/08 22:35:46-05,0,0
usp000e7xf,45.029,-73.901,15000,NEIC,mwr,3.5,"southern Quebec, Canada",2006-01-09T15:35:39.950Z,2006/01/09 10:35:39-05,0,0
4225344,37.8138,-82.1101,1300,ANF,ML,2.3,WEST VIRGINIA,2013-03-05T22:28:50,2013/03/05 17:28:50-05,1,1
3372376,37.2581,-81.9888,7000,ANF,ML,4,WEST VIRGINIA,2011-07-22T23:02:39,2011/07/22 19:02:39-04,0,0
usp00036mh,41.9,-80.8,5000,NEIC,mblg,3,Ohio,1987-07-13T07:52:12.000Z,1987/07/13 03:52:12-04,0,0
usp00036mn,41.9,-80.8,5000,NEIC,mblg,2.9,Ohio,1987-07-13T13:05:22.000Z,1987/07/13 09:05:22-04,0,0
usp00036nf,41.9,-80.8,5000,NEIC,mblg,2.8,Ohio,1987-07-14T14:51:10.000Z,1987/07/14 10:51:10-04,0,0
4369310,37.5488,-82.0602,1100,ANF,ML,2.4,WEST VIRGINIA,2013-05-15T19:53:56,2013/05/15 15:53:56-04,1,1
usp000a1aw,39.949,-76.198,5000,NEIC,mblg,2,Pennsylvania,2000-10-05T23:33:56.380Z,2000/10/05 19:33:56-04,0,0
usp000a1br,45.13,-74.02,18000,NEIC,mblg,3.8,"Ontario-Quebec border region, Canada",2000-10-06T13:59:04.000Z,2000/10/06 09:59:04-04,0,0
usp000c97z,40.572,-75.116,3100,NEIC,mblg,2.4,New Jersey,2003-10-01T08:07:57.400Z,2003/10/01 04:07:57-04,0,0
usp000ajhr,40.96,-74.37,7000,NEIC,md,1.9,"Greater New York area, New Jersey",2001-07-14T20:08:29.390Z,2001/07/14 16:08:29-04,0,0
usp000arqa,40.793,-73.97,5000,NEIC,md,2.6,New York,2001-10-27T05:42:20.950Z,2001/10/27 01:42:20-04,0,0
usp000azmy,41.11,-73.66,6000,NEIC,md,1.1,New York,2002-03-05T01:33:52.000Z,2002/03/04 20:33:52-05,0,0
usp000b2u2,44.513,-73.699,11000,NEIC,mwc,5.2,New York,2002-04-20T10:50:47.500Z,2002/04/20 06:50:47-04,0,0
usp000b2u3,44.49,-73.69,5000,NEIC,ml,3.7,New York,2002-04-20T11:04:42.400Z,2002/04/20 07:04:42-04,0,0
usp000b2u4,44.501,-73.704,5000,NEIC,md,1.7,New York,2002-04-20T11:08:26.000Z,2002/04/20 07:08:26-04,0,0
4808482,37.8886,-81.6418,1800,ANF,ML,2.4,WEST VIRGINIA,2014-05-13T00:13:31,2014/05/12 20:13:31-04,1,0
usp000h74j,41.033,-74.303,7000,NEIC,md,2.2,"Greater New York area, New Jersey",2010-02-10T01:17:31.070Z,2010/02/09 20:17:31-05,0,0
usp000h37g,42.572,-74.104,7000,NEIC,ml,2.9,New York,2009-10-21T01:32:43.220Z,2009/10/20 21:32:43-04,0,0
usp000h3d2,40.089,-76.998,500,NEIC,md,2.6,Pennsylvania,2009-10-25T11:16:13.750Z,2009/10/25 07:16:13-04,0,0
usp000h3d3,40.092,-76.999,500,NEIC,md,2.8,Pennsylvania,2009-10-25T11:21:57.900Z,2009/10/25 07:21:57-04,0,0
4766967,40.4211,-78.5747,1100,ANF,ML,1.9,PENNSYLVANIA,2014-03-25T18:02:11,2014/03/25 14:02:11-04,1,1
usp000h50u,42.569,-74.108,10000,NEIC,md,2.6,New York,2009-12-13T21:10:48.810Z,2009/12/13 16:10:48-05,0,0
usp000h50y,42.573,-74.108,10000,NEIC,md,3.1,New York,2009-12-13T22:00:50.540Z,2009/12/13 17:00:50-05,0,0
usp000h574,40.58,-75.191,3000,NEIC,md,2.3,Pennsylvania,2009-12-20T05:36:12.200Z,2009/12/20 00:36:12-05,0,0
usp000h58m,43.425,-78.664,8000,NEIC,md,2.7,New York,2009-12-21T23:26:31.290Z,2009/12/21 18:26:31-05,0,0
usp000h6v3,45.188,-73.208,18000,NEIC,mblg,2.8,"southern Quebec, Canada",2010-02-01T17:18:06.700Z,2010/02/01 12:18:06-05,0,0
usp000h7b2,42.589,-74.157,20000,NEIC,md,2.2,New York,2010-02-15T08:46:25.700Z,2010/02/15 03:46:25-05,0,0
usp000h7dw,42.59,-74.154,19000,NEIC,md,2.7,New York,2010-02-18T07:32:55.900Z,2010/02/18 02:32:55-05,0,0
usp000h9x6,42.594,-74.186,14000,NEIC,ml,2.7,New York,2010-03-24T02:25:40.000Z,2010/03/23 22:25:40-04,0,0
4225430,38.2555,-81.5822,200,ANF,ML,2.5,WEST VIRGINIA,2013-03-11T21:01:41,2013/03/11 17:01:41-04,1,1
4815624,38.1111,-81.9889,5900,ANF,ML,2.5,WEST VIRGINIA,2014-06-11T20:39:26,2014/06/11 16:39:26-04,0,1
4369514,37.8549,-82.1183,100,ANF,ML,2.5,WEST VIRGINIA,2013-05-24T16:26:46,2013/05/24 12:26:46-04,1,1
ld60042903,43.6848333,-74.0876667,5000,NEIC,ml,1.28,"32km NW of Warrensburg, New York",2015-05-25T07:17:43.520Z,2015/05/25 03:17:43-04,0,0
ld60084971,40.1586667,-74.4285,5000,NEIC,ml,1.92,"8km W of Vista Center, New Jersey",2014-12-13T12:13:36.690Z,2014/12/13 07:13:36-05,0,0
ld60040103,43.9376667,-74.1666667,7370,NEIC,ml,1.46,"39km SE of Tupper Lake, New York",2014-12-23T11:40:02.470Z,2014/12/23 06:40:02-05,0,0
se610692,38.4946,-82.8255,5700,NEIC,md,2.1,"8km S of Greenup, Kentucky",2014-12-28T12:40:32.400Z,2014/12/28 07:40:32-05,0,0
ld60085406,40.8423333,-74.174,4210,NEIC,ml,1.51,"1km SSW of Clifton, New Jersey",2014-12-28T14:19:18.160Z,2014/12/28 09:19:18-05,0,0
ld60085511,43.565,-78.6808333,5000,NEIC,ml,1.73,"25km N of Olcott, New York",2014-12-31T20:38:07.590Z,2014/12/31 15:38:07-05,0,0
ld60085806,44.6816667,-73.6525,3560,NEIC,ml,1.87,"7km SE of Dannemora, New York",2015-01-11T15:54:57.820Z,2015/01/11 10:54:57-05,0,0
ld60086101,45.2058333,-74.1826667,5000,NEIC,ml,2.43,"8km SSW of Salaberry-de-Valleyfield, Canada",2015-01-19T16:35:14.690Z,2015/01/19 11:35:14-05,0,0
ld60086106,45.2003333,-74.1798333,8940,NEIC,ml,1.61,"6km SW of Salaberry-de-Valleyfield, Canada",2015-01-19T19:39:10.990Z,2015/01/19 14:39:10-05,0,0
ld60087331,44.3275,-74.5303333,5000,NEIC,ml,2.2,"12km NNW of Tupper Lake, New York",2015-02-26T01:11:46.470Z,2015/02/25 20:11:46-05,0,0
ld60087406,45.15,-73.826,12890,NEIC,ml,1.55,"11km S of Sainte-Martine, Canada",2015-03-02T00:54:24.010Z,2015/03/01 19:54:24-05,0,0
ld60088471,40.844,-74.1765,4660,NEIC,ml,1.23,"1km SSW of Clifton, New Jersey",2015-03-27T20:19:44.180Z,2015/03/27 16:19:44-04,0,0
ld60089306,44.0746667,-75.2966667,14420,NEIC,ml,1.81,"27km ENE of Carthage, New York",2015-04-08T14:27:17.640Z,2015/04/08 10:27:17-04,0,0
ld60089966,45.1465,-73.8716667,11420,NEIC,ml,2.07,"9km E of Ormstown, Canada",2015-04-17T00:53:48.320Z,2015/04/16 20:53:48-04,0,0
ld60091441,44.7425,-75.1593333,5000,NEIC,ml,1.78,"13km W of Norwood, New York",2015-05-08T01:47:17.190Z,2015/05/07 21:47:17-04,0,0
ld60042703,43.2868333,-78.31,5000,NEIC,ml,1.84,"9km NE of Medina, New York",2015-05-18T23:08:25.880Z,2015/05/18 19:08:25-04,0,0
ld60092906,45.0538333,-74.2146667,10780,NEIC,ml,2.28,"4km SW of Huntingdon, Canada",2015-05-23T20:21:59.300Z,2015/05/23 16:21:59-04,0,0
